Wavelength (nm),0,30,60,120,240,480,960,1920
439,0.15149,0.076645,0.059585,0.05095,0.047043,0.044876,0.043518,0.041382
440,0.154618,0.077453,0.060119,0.051041,0.047135,0.045059,0.043182,0.041397
441,0.158051,0.078644,0.06105,0.051423,0.047394,0.045487,0.043656,0.04184
442,0.160996,0.079345,0.061614,0.051727,0.047348,0.044967,0.043563,0.041854
443,0.16272,0.080078,0.061264,0.051331,0.046906,0.044235,0.042862,0.041198
444,0.164078,0.080535,0.061202,0.050964,0.046737,0.043579,0.042861,0.040298
445,0.165436,0.081268,0.062118,0.05159,0.046982,0.043671,0.042267,0.040329
446,0.165985,0.081176,0.062026,0.051285,0.046036,0.043899,0.041854,0.039947
447,0.166444,0.08194,0.062164,0.051087,0.046601,0.04393,0.042542,0.040344
448,0.165635,0.08226,0.062362,0.051773,0.046417,0.043091,0.04158,0.039886
449,0.164063,0.081955,0.062103,0.051117,0.045319,0.042618,0.041137,0.038696
450,0.162171,0.081802,0.061965,0.051255,0.045319,0.042633,0.041473,0.039031
451,0.159821,0.081665,0.062316,0.050934,0.045517,0.042221,0.040497,0.038757
452,0.15683,0.080978,0.061691,0.050003,0.044586,0.041015,0.039321,0.037826
453,0.15358,0.080429,0.061523,0.050141,0.044495,0.041168,0.039413,0.037704
454,0.150331,0.080079,0.061706,0.049851,0.044312,0.041184,0.039627,0.037277
455,0.146912,0.078919,0.061462,0.0495,0.043641,0.040619,0.038849,0.036499
456,0.143525,0.077805,0.059982,0.048814,0.042725,0.039292,0.038254,0.036056
457,0.139588,0.077118,0.05957,0.048401,0.04184,0.038803,0.036987,0.035415
458,0.136948,0.076126,0.059631,0.047943,0.041168,0.037765,0.036377,0.03421
459,0.134888,0.075973,0.058852,0.047379,0.040466,0.037246,0.035842,0.033874
460,0.13327,0.075592,0.059188,0.046875,0.039978,0.036911,0.035385,0.033263
461,0.131791,0.075287,0.058914,0.046479,0.039979,0.036637,0.034988,0.033111
462,0.131181,0.074463,0.058624,0.046052,0.03888,0.036011,0.034638,0.032623
463,0.131272,0.074921,0.059066,0.04599,0.039169,0.035629,0.034164,0.031921
464,0.131333,0.074509,0.058273,0.045121,0.03798,0.034745,0.033509,0.031555
465,0.132431,0.074539,0.058685,0.045212,0.038529,0.034637,0.033554,0.031692
466,0.13266,0.075287,0.058135,0.044632,0.037933,0.034225,0.033096,0.030807
467,0.133881,0.075622,0.058685,0.044739,0.037872,0.034622,0.03302,0.031127
468,0.134324,0.0746,0.056946,0.044358,0.036881,0.033341,0.031876,0.029953
469,0.135468,0.074722,0.057204,0.043915,0.036651,0.033157,0.031783,0.029464
470,0.136369,0.074433,0.056946,0.043687,0.03624,0.032608,0.03067,0.029068
471,0.13733,0.074784,0.057083,0.043687,0.036118,0.03244,0.031296,0.029312
472,0.137192,0.075012,0.057037,0.043122,0.035355,0.032318,0.03041,0.02861
473,0.136109,0.075211,0.056655,0.043259,0.034912,0.031509,0.029892,0.028152
474,0.135346,0.074661,0.056869,0.04271,0.034379,0.031052,0.029358,0.027832
475,0.134522,0.075317,0.057266,0.043091,0.035202,0.031082,0.029312,0.027984
476,0.133866,0.075379,0.057052,0.042756,0.03473,0.030976,0.029328,0.027832
477,0.131745,0.074173,0.056625,0.042344,0.034165,0.030319,0.028824,0.027328
478,0.128479,0.073456,0.056274,0.042313,0.033737,0.029434,0.028717,0.026458
479,0.124711,0.072922,0.05542,0.041291,0.033127,0.028931,0.027557,0.026001
480,0.120347,0.071655,0.054428,0.041077,0.031769,0.027573,0.026901,0.025314
481,0.115327,0.070191,0.054641,0.040452,0.031632,0.027558,0.026382,0.02475
482,0.109131,0.06929,0.053863,0.039414,0.030945,0.026886,0.025711,0.024032
483,0.103028,0.06752,0.053116,0.039109,0.030457,0.026215,0.02475,0.023498
484,0.095993,0.065475,0.052566,0.038635,0.029709,0.025344,0.024536,0.02217
485,0.089417,0.063904,0.051727,0.037812,0.02858,0.024551,0.023605,0.021865
486,0.082779,0.062256,0.05133,0.037095,0.027725,0.024094,0.022613,0.02182
487,0.075364,0.06131,0.050445,0.036683,0.027481,0.023621,0.021957,0.021163
488,0.068222,0.05957,0.049148,0.035858,0.02652,0.022522,0.021346,0.020599
489,0.061112,0.056839,0.048492,0.035065,0.026001,0.021896,0.02034,0.019592
490,0.055222,0.055725,0.047652,0.034637,0.024948,0.020904,0.019515,0.018768
491,0.049775,0.053864,0.047058,0.03354,0.024262,0.020081,0.018921,0.018005
492,0.045365,0.052567,0.046188,0.033249,0.023728,0.01944,0.018722,0.017852
493,0.040558,0.051467,0.045608,0.032257,0.023376,0.019043,0.01799,0.017181
494,0.036775,0.050553,0.045166,0.031892,0.022538,0.018616,0.017349,0.016876
495,0.034043,0.049835,0.044799,0.032029,0.022171,0.018463,0.017456,0.016616
496,0.030289,0.04898,0.044265,0.031403,0.021698,0.017425,0.016235,0.015975
497,0.028138,0.048187,0.043197,0.030945,0.020691,0.016723,0.015976,0.014846
498,0.02591,0.04689,0.04248,0.029785,0.02095,0.015762,0.015213,0.014159
499,0.02327,0.046112,0.042053,0.029389,0.020188,0.015656,0.01477,0.013824
500,0.021943,0.045548,0.041748,0.029297,0.019165,0.015442,0.014206,0.013702
501,0.020677,0.045029,0.041351,0.028596,0.019074,0.014863,0.014283,0.013565
502,0.01938,0.04422,0.040619,0.028428,0.018677,0.01442,0.014008,0.012985
503,0.018906,0.044129,0.040725,0.028382,0.017975,0.014633,0.013718,0.013046
504,0.01822,0.043869,0.040161,0.028428,0.018372,0.014267,0.013748,0.013
505,0.016922,0.043045,0.039672,0.027542,0.017731,0.014022,0.012924,0.012283
506,0.016159,0.043319,0.039489,0.027237,0.017685,0.013839,0.013198,0.012634
507,0.015992,0.042526,0.039047,0.026993,0.017883,0.013428,0.013122,0.01239
508,0.014557,0.041061,0.038208,0.025986,0.016983,0.012863,0.012008,0.011535
509,0.015244,0.041641,0.038497,0.026321,0.017441,0.013473,0.012451,0.011977
510,0.014359,0.040741,0.038086,0.02617,0.016923,0.013306,0.012192,0.011841
511,0.01442,0.040528,0.03746,0.026139,0.016572,0.013458,0.012207,0.011703
512,0.01445,0.04039,0.037704,0.026245,0.017242,0.012787,0.012466,0.012206
513,0.013642,0.039078,0.036438,0.025193,0.016266,0.012131,0.01181,0.011352
514,0.013886,0.038955,0.036727,0.025299,0.016174,0.012527,0.011764,0.011611
515,0.01378,0.03888,0.036316,0.024934,0.015916,0.012619,0.012497,0.011566
516,0.013306,0.038239,0.036148,0.024262,0.016282,0.012512,0.011826,0.010956
517,0.01352,0.037797,0.035416,0.024644,0.015946,0.012284,0.01204,0.01091
518,0.013397,0.037902,0.035323,0.024109,0.015823,0.012359,0.011901,0.011367
519,0.013062,0.036911,0.03424,0.024094,0.015381,0.011627,0.011368,0.010834
520,0.012925,0.036453,0.034393,0.024292,0.015518,0.01181,0.011596,0.011169
521,0.01265,0.036529,0.033675,0.023407,0.015015,0.011749,0.010925,0.010635
